entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month
2024-11-21 13:00:00,2024-11-21 14:00:00,LONG,RANGE,97513.01,97563.01,True,True,True,True,TP3,0.0297396214105174,29.0,1.0,2024-11
2024-11-21 14:00:00,2024-11-21 16:00:00,LONG,TREND,97043.86,97382.0,True,True,False,True,TRAILING_SL,0.1008080263913656,97.82799999999988,2.0,2024-11
2024-11-21 15:00:00,2024-11-21 16:00:00,LONG,TREND,96673.0,96763.0,True,True,True,True,TP3,0.0496519193570076,48.0,1.0,2024-11
2024-11-22 08:00:00,2024-11-22 10:00:00,LONG,TREND,98816.79,98829.79,True,False,False,True,TRAILING_SL,0.0207454623854913,20.5,2.0,2024-11
2024-11-22 09:00:00,2024-11-22 11:00:00,LONG,TREND,98703.0,98919.0,True,True,False,True,TRAILING_SL,0.0743645076644073,73.39999999999999,2.0,2024-11
2024-11-22 10:00:00,2024-11-22 11:00:00,LONG,RANGE,98401.0,98451.0,True,True,True,True,TP3,0.0294712452109226,29.000000000000004,1.0,2024-11
2024-11-22 13:00:00,2024-11-22 14:00:00,LONG,RANGE,97764.54,97814.54,True,True,True,True,TP3,0.0296631068892668,29.000000000000004,1.0,2024-11
2024-11-22 14:00:00,2024-11-22 15:00:00,LONG,RANGE,97297.0,97347.0,True,True,True,True,TP3,0.0298056466283646,29.0,1.0,2024-11
2024-11-22 15:00:00,2024-11-22 16:00:00,LONG,RANGE,98665.0,98715.0,True,True,True,True,TP3,0.0293923883849389,29.000000000000004,1.0,2024-11
2024-11-24 14:00:00,2024-11-24 15:00:00,SHORT,RANGE,97028.95,96978.95,True,True,True,True,TP3,0.0298879870389198,29.0,1.0,2024-11
2024-11-24 15:00:00,2024-11-24 16:00:00,SHORT,RANGE,95900.51,95850.51,True,True,True,True,TP3,0.0302396723437654,29.0,1.0,2024-11
2024-11-25 14:00:00,2024-11-25 15:00:00,SHORT,RANGE,95384.49,95334.49,True,True,True,True,TP3,0.0304032657720348,29.0,1.0,2024-11
2024-11-25 15:00:00,2024-11-25 16:00:00,LONG,RANGE,96001.56,96051.56,True,True,True,True,TP3,0.0302078424558934,29.0,1.0,2024-11
2024-11-26 08:00:00,2024-11-26 10:00:00,SHORT,TREND,93141.85,92290.72,True,True,False,True,TRAILING_SL,0.2151836150989066,200.42600000000093,2.0,2024-11
2024-11-26 09:00:00,2024-11-26 10:00:00,SHORT,TREND,93518.62,93428.62,True,True,True,True,TP3,0.0513266769762,48.00000000000001,1.0,2024-11
2024-11-26 10:00:00,2024-11-26 11:00:00,SHORT,TREND,92326.99,92236.99,True,True,True,True,TP3,0.0519891312388717,48.0,1.0,2024-11
2024-11-26 13:00:00,2024-11-26 14:00:00,SHORT,TREND,92167.84,92077.84,True,True,True,True,TP3,0.0520789030099869,47.99999999999999,1.0,2024-11
2024-11-26 14:00:00,2024-11-26 15:00:00,SHORT,TREND,93273.15,93183.15,True,True,True,True,TP3,0.0514617550709931,48.00000000000001,1.0,2024-11
2024-11-26 15:00:00,2024-11-26 16:00:00,SHORT,TREND,92812.0,92722.0,True,True,True,True,TP3,0.0517174503296987,48.0,1.0,2024-11
2024-11-27 14:00:00,2024-11-27 15:00:00,LONG,RANGE,94834.41,94884.41,True,True,True,True,TP3,0.0305796176725304,29.0,1.0,2024-11
2024-11-29 10:00:00,2024-11-29 11:00:00,LONG,RANGE,96845.01,96895.01,True,True,True,True,TP3,0.0299447539940364,29.0,1.0,2024-11
2024-11-29 14:00:00,2024-11-29 15:00:00,LONG,RANGE,98003.01,98053.01,True,True,True,True,TP3,0.0295909278704807,29.000000000000004,1.0,2024-11
2024-12-02 08:00:00,2024-12-02 09:00:00,SHORT,RANGE,95052.66,95002.66,True,True,True,True,TP3,0.0305094039451394,29.0,1.0,2024-12
2024-12-02 10:00:00,2024-12-02 11:00:00,SHORT,RANGE,94971.01,94921.01,True,True,True,True,TP3,0.0305356339792532,29.0,1.0,2024-12
2024-12-02 09:00:00,2024-12-02 13:00:00,LONG,RANGE,95494.18,95544.18,True,True,True,True,TP3,0.0303683428665495,29.0,4.0,2024-12
2024-12-02 13:00:00,2024-12-02 14:00:00,LONG,RANGE,95680.99,95730.99,True,True,True,True,TP3,0.0303090509410489,29.0,1.0,2024-12
2024-12-03 08:00:00,2024-12-03 09:00:00,SHORT,RANGE,95527.0,95477.0,True,True,True,True,TP3,0.0303579092821924,29.0,1.0,2024-12
2024-12-03 09:00:00,2024-12-03 10:00:00,SHORT,RANGE,95255.01,95205.01,True,True,True,True,TP3,0.0304445928880801,29.0,1.0,2024-12
2024-12-03 10:00:00,2024-12-03 11:00:00,SHORT,RANGE,94696.9,94646.9,True,True,True,True,TP3,0.0306240225392805,29.0,1.0,2024-12
2024-12-03 13:00:00,2024-12-03 14:00:00,SHORT,RANGE,93714.98,93664.98,True,True,True,True,TP3,0.0309448926948498,29.0,1.0,2024-12
2024-12-03 14:00:00,2024-12-03 15:00:00,SHORT,RANGE,95234.25,95184.25,True,True,True,True,TP3,0.0304512294683897,29.000000000000004,1.0,2024-12
2024-12-05 15:00:00,2024-12-05 16:00:00,SHORT,TREND,101291.01,101201.01,True,True,True,True,TP3,0.0473882134258509,48.0,1.0,2024-12
2024-12-08 13:00:00,2024-12-08 23:00:00,LONG,RANGE,100409.8,100459.8,True,True,True,True,TP3,0.0288816430268758,29.0,10.0,2024-12
2024-12-09 08:00:00,2024-12-09 09:00:00,SHORT,RANGE,98900.15,98850.15,True,True,True,True,TP3,0.0293225035553535,29.000000000000007,1.0,2024-12
2024-12-09 09:00:00,2024-12-09 10:00:00,SHORT,RANGE,98405.08,98355.08,True,True,True,True,TP3,0.0294700232955453,29.0,1.0,2024-12
2024-12-11 13:00:00,2024-12-11 14:00:00,LONG,RANGE,98737.86,98787.86,True,True,True,True,TP3,0.0293706993447093,29.000000000000004,1.0,2024-12
2024-12-11 14:00:00,2024-12-11 15:00:00,LONG,RANGE,99516.98,99566.98,True,True,True,True,TP3,0.0291407556780762,29.0,1.0,2024-12
2024-12-11 15:00:00,2024-12-11 16:00:00,LONG,RANGE,100362.64,100412.64,True,True,True,True,TP3,0.0288952143945197,29.0,1.0,2024-12
2024-12-12 14:00:00,2024-12-12 15:00:00,LONG,RANGE,101703.04,101753.04,True,True,True,True,TP3,0.0285143885571168,29.000000000000004,1.0,2024-12
2024-12-12 15:00:00,2024-12-12 16:00:00,LONG,RANGE,101798.14,101848.14,True,True,True,True,TP3,0.0284877503655764,29.0,1.0,2024-12
2024-12-15 13:00:00,2024-12-15 14:00:00,LONG,RANGE,102785.65,102835.65,True,True,True,True,TP3,0.0282140551720984,29.0,1.0,2024-12
2024-12-15 14:00:00,2024-12-15 16:00:00,LONG,RANGE,102995.37,103475.0,True,True,False,True,TRAILING_SL,0.1117778401106777,115.12600000000094,2.0,2024-12
2024-12-15 15:00:00,2024-12-15 16:00:00,LONG,RANGE,102705.01,102755.01,True,True,True,True,TP3,0.0282362077565641,29.0,1.0,2024-12
2024-12-16 08:00:00,2024-12-16 09:00:00,LONG,TREND,104536.44,104626.44,True,True,True,True,TP3,0.0459170027217303,48.0,1.0,2024-12
2024-12-16 09:00:00,2024-12-16 11:00:00,LONG,TREND,104677.72,104818.36,True,False,False,True,TRAILING_SL,0.0805520028521825,84.3199999999997,2.0,2024-12
2024-12-16 10:00:00,2024-12-16 11:00:00,LONG,TREND,104685.99,104775.99,True,True,True,True,TP3,0.0458514076238854,48.0,1.0,2024-12
2024-12-16 13:00:00,2024-12-16 14:00:00,LONG,TREND,103909.02,103999.02,True,True,True,True,TP3,0.0461942572454248,48.0,1.0,2024-12
2024-12-16 14:00:00,2024-12-16 15:00:00,LONG,TREND,105488.0,105578.0,True,True,True,True,TP3,0.0455028060063704,48.00000000000001,1.0,2024-12
2024-12-16 15:00:00,2024-12-16 16:00:00,LONG,TREND,106333.01,106423.01,True,True,True,True,TP3,0.0451412030939404,48.0,1.0,2024-12
2024-12-17 08:00:00,2024-12-17 10:00:00,LONG,TREND,107407.61,107456.1,True,True,False,True,TRAILING_SL,0.0371463437274147,39.89800000000105,2.0,2024-12
2024-12-17 09:00:00,2024-12-17 11:00:00,LONG,RANGE,107307.03,107328.82,True,True,False,True,TRAILING_SL,0.0219538272562399,23.55800000000163,2.0,2024-12
2024-12-17 10:00:00,2024-12-17 11:00:00,LONG,RANGE,107210.67,107260.67,True,True,True,True,TP3,0.0270495464677163,29.0,1.0,2024-12
2024-12-17 13:00:00,2024-12-17 14:00:00,LONG,RANGE,107299.42,107349.42,True,True,True,True,TP3,0.0270271731198547,29.0,1.0,2024-12
2024-12-17 14:00:00,2024-12-17 15:00:00,LONG,RANGE,108259.39,106156.7131,False,False,False,False,SL,-1.9427200725960176,-2103.176900000006,1.0,2024-12
2024-12-18 14:00:00,2024-12-18 15:00:00,SHORT,RANGE,104018.93,103968.93,True,True,True,True,TP3,0.0278795407720498,29.000000000000004,1.0,2024-12
2024-12-20 08:00:00,2024-12-20 09:00:00,SHORT,TREND,95472.74,95382.74,True,True,True,True,TP3,0.0502761311762917,48.00000000000001,1.0,2024-12
2024-12-20 09:00:00,2024-12-20 10:00:00,SHORT,TREND,94810.85,94720.85,True,True,True,True,TP3,0.0506271170440935,48.0,1.0,2024-12
2024-12-20 10:00:00,2024-12-20 11:00:00,SHORT,TREND,94358.53,94268.53,True,True,True,True,TP3,0.0508698047754665,47.99999999999999,1.0,2024-12
2024-12-22 14:00:00,2024-12-22 15:00:00,SHORT,RANGE,95362.44,95312.44,True,True,True,True,TP3,0.0304102957097154,29.0,1.0,2024-12
2024-12-24 14:00:00,2024-12-24 15:00:00,LONG,RANGE,97466.06,97516.06,True,True,True,True,TP3,0.0297539471688914,29.000000000000004,1.0,2024-12
2024-12-24 15:00:00,2024-12-24 16:00:00,LONG,RANGE,98301.0,98351.0,True,True,True,True,TP3,0.0295012258267972,29.000000000000004,1.0,2024-12
2024-12-27 09:00:00,2024-12-27 10:00:00,LONG,RANGE,96775.13,96825.13,True,True,True,True,TP3,0.0299663766920282,29.000000000000007,1.0,2024-12
2024-12-27 15:00:00,2024-12-27 16:00:00,SHORT,RANGE,94572.75,94522.75,True,True,True,True,TP3,0.0306642241026088,29.0,1.0,2024-12
2024-12-30 13:00:00,2024-12-30 14:00:00,SHORT,RANGE,92679.52,92629.52,True,True,True,True,TP3,0.0312906238616686,29.000000000000004,1.0,2024-12
2024-12-30 14:00:00,2024-12-30 15:00:00,SHORT,RANGE,91882.99,91832.99,True,True,True,True,TP3,0.031561881040223,29.000000000000004,1.0,2024-12
2024-12-30 15:00:00,2024-12-30 16:00:00,SHORT,TREND,92129.21,92039.21,True,True,True,True,TP3,0.0521007398196511,48.00000000000001,1.0,2024-12
2024-12-31 13:00:00,2024-12-31 14:00:00,LONG,RANGE,95588.12,95638.12,True,True,True,True,TP3,0.0303384981313577,29.000000000000004,1.0,2024-12
2025-01-02 09:00:00,2025-01-02 10:00:00,LONG,RANGE,96756.51,96806.51,True,True,True,True,TP3,0.0299721434764441,29.000000000000004,1.0,2025-01
2025-01-02 10:00:00,2025-01-02 11:00:00,LONG,RANGE,96709.0,96759.0,True,True,True,True,TP3,0.0299868678199547,29.0,1.0,2025-01
2025-01-02 13:00:00,2025-01-02 14:00:00,SHORT,RANGE,96457.17,97087.79,False,False,False,False,SL,-0.6543007637482993,-631.1199999999953,1.0,2025-01
2025-01-02 14:00:00,2025-01-02 15:00:00,LONG,RANGE,97257.49,97307.49,True,True,True,True,TP3,0.0298177549101873,29.0,1.0,2025-01
2025-01-02 15:00:00,2025-01-02 16:00:00,LONG,TREND,96456.01,96546.01,True,True,True,True,TP3,0.0497636176325352,47.99999999999999,1.0,2025-01
2025-01-03 09:00:00,2025-01-03 10:00:00,LONG,RANGE,96555.32,96605.32,True,True,True,True,TP3,0.0300345957115568,29.0,1.0,2025-01
2025-01-03 10:00:00,2025-01-03 11:00:00,LONG,RANGE,96489.53,96539.53,True,True,True,True,TP3,0.0300550743692087,29.0,1.0,2025-01
2025-01-03 13:00:00,2025-01-03 14:00:00,LONG,RANGE,96505.79,96555.79,True,True,True,True,TP3,0.0300500104708743,29.0,1.0,2025-01
2025-01-03 14:00:00,2025-01-03 15:00:00,LONG,RANGE,97017.01,97067.01,True,True,True,True,TP3,0.0298916653893992,29.0,1.0,2025-01
2025-01-03 15:00:00,2025-01-03 16:00:00,LONG,RANGE,97522.35,97572.35,True,True,True,True,TP3,0.0297367731602037,29.0,1.0,2025-01
2025-01-04 15:00:00,2025-01-04 16:00:00,SHORT,RANGE,97656.94,97606.94,True,True,True,True,TP3,0.0296957901814248,29.000000000000004,1.0,2025-01
2025-01-05 08:00:00,2025-01-05 09:00:00,SHORT,RANGE,97860.04,97810.04,True,True,True,True,TP3,0.0296341591521932,29.0,1.0,2025-01
2025-01-06 15:00:00,2025-01-06 16:00:00,LONG,TREND,102148.95,102238.95,True,True,True,True,TP3,0.0469902040109076,48.0,1.0,2025-01
2025-01-08 08:00:00,2025-01-08 09:00:00,SHORT,RANGE,95944.99,95894.99,True,True,True,True,TP3,0.0302256532623537,29.000000000000007,1.0,2025-01
2025-01-08 09:00:00,2025-01-08 11:00:00,SHORT,RANGE,95431.82,95381.82,True,True,True,True,TP3,0.0303881870847689,29.0,2.0,2025-01
2025-01-08 10:00:00,2025-01-08 11:00:00,SHORT,TREND,95960.02,95870.02,True,True,True,True,TP3,0.0500208315921568,48.0,1.0,2025-01
2025-01-08 13:00:00,2025-01-08 14:00:00,SHORT,RANGE,95383.0,95333.0,True,True,True,True,TP3,0.0304037407085119,29.0,1.0,2025-01
2025-01-08 15:00:00,2025-01-08 16:00:00,SHORT,RANGE,95492.77,95442.77,True,True,True,True,TP3,0.0303687912707946,29.0,1.0,2025-01
2025-01-09 08:00:00,2025-01-09 10:00:00,SHORT,TREND,93029.87,92988.96,True,True,False,True,TRAILING_SL,0.041257716473212,38.3819999999978,2.0,2025-01
2025-01-09 09:00:00,2025-01-09 10:00:00,SHORT,RANGE,93515.62,93465.62,True,True,True,True,TP3,0.0310108621426024,29.000000000000004,1.0,2025-01
2025-01-09 10:00:00,2025-01-09 11:00:00,SHORT,RANGE,93461.43,93411.43,True,True,True,True,TP3,0.0310288425931424,29.000000000000004,1.0,2025-01
2025-01-09 13:00:00,2025-01-09 14:00:00,SHORT,RANGE,91985.42,91935.42,True,True,True,True,TP3,0.031526735432637,29.0,1.0,2025-01
2025-01-09 14:00:00,2025-01-09 15:00:00,SHORT,TREND,92862.8,92772.8,True,True,True,True,TP3,0.0516891586297204,48.0,1.0,2025-01
2025-01-09 15:00:00,2025-01-09 16:00:00,SHORT,TREND,94243.02,94153.02,True,True,True,True,TP3,0.0509321539144225,48.0,1.0,2025-01
2025-01-12 09:00:00,2025-01-12 10:00:00,SHORT,RANGE,93905.22,93855.22,True,True,True,True,TP3,0.030882202288648,29.000000000000004,1.0,2025-01
2025-01-13 08:00:00,2025-01-13 09:00:00,SHORT,RANGE,93038.1,92988.1,True,True,True,True,TP3,0.0311700260430941,29.0,1.0,2025-01
2025-01-13 09:00:00,2025-01-13 10:00:00,SHORT,RANGE,92845.79,92795.79,True,True,True,True,TP3,0.0312345880195537,29.0,1.0,2025-01
2025-01-13 10:00:00,2025-01-13 11:00:00,SHORT,RANGE,91643.96,91593.96,True,True,True,True,TP3,0.0316442021929213,29.000000000000007,1.0,2025-01
2025-01-13 13:00:00,2025-01-13 14:00:00,SHORT,TREND,91130.41,91040.41,True,True,True,True,TP3,0.0526717700490977,48.0,1.0,2025-01
2025-01-13 14:00:00,2025-01-13 15:00:00,SHORT,TREND,91832.03,91742.03,True,True,True,True,TP3,0.0522693443671015,48.0,1.0,2025-01
2025-01-14 09:00:00,2025-01-14 11:00:00,LONG,RANGE,97160.44,97179.26,True,False,False,True,TRAILING_SL,0.0189480409928117,18.409999999996217,2.0,2025-01
2025-01-14 10:00:00,2025-01-14 13:00:00,LONG,TREND,96698.08,96788.08,True,True,True,True,TP3,0.0496390414370171,48.00000000000001,3.0,2025-01
2025-01-14 13:00:00,2025-01-14 14:00:00,LONG,RANGE,96337.0,96387.0,True,True,True,True,TP3,0.0301026604523703,29.0,1.0,2025-01
2025-01-14 14:00:00,2025-01-14 15:00:00,LONG,TREND,96294.6,96384.6,True,True,True,True,TP3,0.049847031920793,48.00000000000001,1.0,2025-01
2025-01-14 15:00:00,2025-01-14 18:00:00,LONG,TREND,96472.65,96940.97,True,True,False,True,TRAILING_SL,0.1283928657500352,123.8640000000014,3.0,2025-01
2025-01-15 13:00:00,2025-01-15 14:00:00,LONG,RANGE,98965.0,99015.0,True,True,True,True,TP3,0.0293032890415803,29.0,1.0,2025-01
2025-01-15 14:00:00,2025-01-15 15:00:00,LONG,RANGE,99435.41,99485.41,True,True,True,True,TP3,0.0291646607581745,29.0,1.0,2025-01
2025-01-15 15:00:00,2025-01-15 16:00:00,LONG,RANGE,98993.42,99043.42,True,True,True,True,TP3,0.0292948763665302,29.0,1.0,2025-01
2025-01-17 08:00:00,2025-01-17 09:00:00,LONG,RANGE,102137.01,102187.01,True,True,True,True,TP3,0.0283932337553253,29.0,1.0,2025-01
2025-01-17 09:00:00,2025-01-17 10:00:00,LONG,RANGE,101862.26,101912.26,True,True,True,True,TP3,0.0284698179679107,29.0,1.0,2025-01
2025-01-17 10:00:00,2025-01-17 11:00:00,LONG,RANGE,102322.53,102372.53,True,True,True,True,TP3,0.0283417542549035,29.0,1.0,2025-01
2025-01-17 13:00:00,2025-01-17 14:00:00,LONG,RANGE,102475.14,102525.14,True,True,True,True,TP3,0.0282995466022295,29.0,1.0,2025-01
2025-01-17 14:00:00,2025-01-17 15:00:00,LONG,TREND,103379.95,103469.95,True,True,True,True,TP3,0.0464306666814986,48.0,1.0,2025-01
2025-01-17 15:00:00,2025-01-17 16:00:00,LONG,TREND,104001.0,104091.0,True,True,True,True,TP3,0.046153402371131,48.0,1.0,2025-01
2025-01-19 09:00:00,2025-01-19 12:00:00,LONG,RANGE,105300.81,105335.0,True,True,False,True,TRAILING_SL,0.0247272551844572,26.038000000000466,3.0,2025-01
2025-01-22 13:00:00,2025-01-22 14:00:00,SHORT,RANGE,104072.94,104022.94,True,True,True,True,TP3,0.0278650723233147,29.000000000000004,1.0,2025-01
2025-01-26 09:00:00,2025-01-26 10:00:00,SHORT,RANGE,104629.03,104579.03,True,True,True,True,TP3,0.0277169730045284,29.0,1.0,2025-01
2025-01-29 13:00:00,2025-01-29 14:00:00,SHORT,RANGE,101835.23,101785.23,True,True,True,True,TP3,0.0284773746767204,29.000000000000004,1.0,2025-01
2025-01-30 08:00:00,2025-01-30 09:00:00,LONG,RANGE,105061.01,105111.01,True,True,True,True,TP3,0.0276030089564149,29.0,1.0,2025-01
2025-01-30 10:00:00,2025-01-30 12:00:00,LONG,RANGE,105346.4,105377.0,True,True,False,True,TRAILING_SL,0.0240349931274359,25.32000000000116,2.0,2025-01
2025-01-30 09:00:00,2025-01-30 14:00:00,LONG,RANGE,105413.05,105463.05,True,True,True,True,TP3,0.0275108252725824,29.0,5.0,2025-01
2025-01-30 13:00:00,2025-01-30 14:00:00,LONG,RANGE,104880.99,104930.99,True,True,True,True,TP3,0.0276503873580903,29.0,1.0,2025-01
2025-01-30 14:00:00,2025-01-30 15:00:00,LONG,RANGE,105921.57,105971.57,True,True,True,True,TP3,0.027378748256847,29.000000000000004,1.0,2025-01
2025-01-30 15:00:00,2025-01-30 16:00:00,LONG,RANGE,105565.0,105615.0,True,True,True,True,TP3,0.0274712262587031,29.0,1.0,2025-01
2025-02-02 08:00:00,2025-02-02 09:00:00,SHORT,RANGE,99830.04,99780.04,True,True,True,True,TP3,0.0290493723131834,29.000000000000004,1.0,2025-02
2025-02-02 09:00:00,2025-02-02 10:00:00,SHORT,RANGE,99689.78,99639.78,True,True,True,True,TP3,0.0290902437541741,29.0,1.0,2025-02
2025-02-02 10:00:00,2025-02-02 11:00:00,SHORT,TREND,99416.06,99326.06,True,True,True,True,TP3,0.0482819375461067,48.0,1.0,2025-02
2025-02-02 13:00:00,2025-02-02 15:00:00,SHORT,TREND,98794.88,98723.88,True,True,False,True,TRAILING_SL,0.0449416002124806,44.4,2.0,2025-02
2025-02-02 14:00:00,2025-02-02 15:00:00,SHORT,TREND,99204.08,99114.08,True,True,True,True,TP3,0.0483851067415775,47.99999999999999,1.0,2025-02
2025-02-02 15:00:00,2025-02-02 16:00:00,SHORT,TREND,99345.87,99255.87,True,True,True,True,TP3,0.0483160497764023,47.99999999999999,1.0,2025-02
2025-02-03 14:00:00,2025-02-03 15:00:00,LONG,TREND,96590.5,96680.5,True,True,True,True,TP3,0.0496943281171543,47.99999999999999,1.0,2025-02
2025-02-03 15:00:00,2025-02-03 16:00:00,LONG,TREND,98843.0,98933.0,True,True,True,True,TP3,0.0485618607286302,48.0,1.0,2025-02
2025-02-04 14:00:00,2025-02-04 15:00:00,LONG,RANGE,99985.72,100035.72,True,True,True,True,TP3,0.0290041417914478,29.0,1.0,2025-02
2025-02-06 14:00:00,2025-02-06 15:00:00,SHORT,RANGE,97834.98,97784.98,True,True,True,True,TP3,0.0296417498117748,29.0,1.0,2025-02
2025-02-07 14:00:00,2025-02-07 20:00:00,LONG,RANGE,99711.92,96373.868,False,False,False,False,SL,-3.348197487321472,-3338.5519999999965,6.0,2025-02
2025-02-09 15:00:00,2025-02-09 16:00:00,LONG,RANGE,96489.15,96539.15,True,True,True,True,TP3,0.0300551927341053,29.0,1.0,2025-02
2025-02-10 08:00:00,2025-02-10 09:00:00,LONG,RANGE,97684.99,97734.99,True,True,True,True,TP3,0.0296872631097162,29.000000000000004,1.0,2025-02
2025-02-10 09:00:00,2025-02-10 10:00:00,LONG,RANGE,97665.78,97715.78,True,True,True,True,TP3,0.0296931023332839,29.000000000000004,1.0,2025-02
2025-02-10 10:00:00,2025-02-10 11:00:00,LONG,RANGE,97729.29,97779.29,True,True,True,True,TP3,0.0296738060820865,29.0,1.0,2025-02
2025-02-10 13:00:00,2025-02-10 14:00:00,LONG,RANGE,98216.72,98266.72,True,True,True,True,TP3,0.0295265408985354,29.0,1.0,2025-02
2025-02-14 14:00:00,2025-02-14 15:00:00,LONG,RANGE,97291.95,96258.43932,False,False,False,False,SL,-1.06279160814436,-1034.0106800000067,1.0,2025-02
2025-02-16 13:00:00,2025-02-16 14:00:00,SHORT,RANGE,96841.37,96791.37,True,True,True,True,TP3,0.0299458795347484,29.000000000000004,1.0,2025-02
2025-02-17 15:00:00,2025-02-17 16:00:00,SHORT,RANGE,95658.46,95608.46,True,True,True,True,TP3,0.0303161894933286,29.0,1.0,2025-02
2025-02-20 08:00:00,2025-02-20 09:00:00,LONG,RANGE,97151.01,97201.01,True,True,True,True,TP3,0.029850435934737,29.0,1.0,2025-02
2025-02-20 09:00:00,2025-02-20 10:00:00,LONG,RANGE,97185.63,97235.63,True,True,True,True,TP3,0.0298398024481602,29.0,1.0,2025-02
2025-02-20 10:00:00,2025-02-20 12:00:00,LONG,RANGE,97374.98,97424.98,True,True,True,True,TP3,0.0297817776188503,29.0,2.0,2025-02
2025-02-20 13:00:00,2025-02-20 14:00:00,LONG,RANGE,97563.19,97613.19,True,True,True,True,TP3,0.0297243253321257,29.0,1.0,2025-02
2025-02-20 14:00:00,2025-02-20 15:00:00,LONG,RANGE,96967.91,97017.91,True,True,True,True,TP3,0.0299068011262695,29.0,1.0,2025-02
2025-02-20 15:00:00,2025-02-20 16:00:00,LONG,RANGE,96904.77,96954.77,True,True,True,True,TP3,0.0299262874263052,29.0,1.0,2025-02
2025-02-21 08:00:00,2025-02-21 09:00:00,LONG,TREND,98214.41,98304.41,True,True,True,True,TP3,0.0488726654265906,48.00000000000001,1.0,2025-02
2025-02-21 09:00:00,2025-02-21 10:00:00,LONG,TREND,98338.7,98428.7,True,True,True,True,TP3,0.0488108954053694,48.0,1.0,2025-02
2025-02-21 10:00:00,2025-02-21 11:00:00,LONG,TREND,98613.0,98703.0,True,True,True,True,TP3,0.0486751239694563,48.0,1.0,2025-02
2025-02-21 13:00:00,2025-02-21 15:00:00,LONG,TREND,99335.93,99362.17,True,False,False,True,TRAILING_SL,0.0273012997411939,27.120000000002623,2.0,2025-02
2025-02-23 13:00:00,2025-02-23 14:00:00,LONG,RANGE,95978.96,96028.96,True,True,True,True,TP3,0.0302149554444015,29.0,1.0,2025-02
2025-02-24 08:00:00,2025-02-24 10:00:00,SHORT,RANGE,95508.49,95458.49,True,True,True,True,TP3,0.0303637927895205,29.000000000000004,2.0,2025-02
2025-02-24 14:00:00,2025-02-24 15:00:00,SHORT,TREND,94673.44,94583.44,True,True,True,True,TP3,0.0507005977600475,48.00000000000001,1.0,2025-02
2025-02-25 08:00:00,2025-02-25 09:00:00,SHORT,TREND,89399.53,89309.53,True,True,True,True,TP3,0.0536915574388366,48.00000000000001,1.0,2025-02
2025-02-25 09:00:00,2025-02-25 10:00:00,SHORT,TREND,88302.73,88212.73,True,True,True,True,TP3,0.0543584552821866,48.0,1.0,2025-02
2025-02-25 10:00:00,2025-02-25 11:00:00,SHORT,TREND,88212.77,88122.77,True,True,True,True,TP3,0.0544138904151859,48.0,1.0,2025-02
2025-02-25 13:00:00,2025-02-25 14:00:00,SHORT,TREND,88825.11,88735.11,True,True,True,True,TP3,0.0540387734954676,48.0,1.0,2025-02
2025-02-25 14:00:00,2025-02-25 15:00:00,SHORT,TREND,87156.25,87066.25,True,True,True,True,TP3,0.0550735030476873,47.99999999999999,1.0,2025-02
2025-02-25 15:00:00,2025-02-25 16:00:00,SHORT,TREND,87230.26,87140.26,True,True,True,True,TP3,0.0550267762586056,47.99999999999999,1.0,2025-02
2025-02-26 13:00:00,2025-02-26 14:00:00,SHORT,RANGE,87190.99,87140.99,True,True,True,True,TP3,0.0332603173791236,29.0,1.0,2025-02
2025-02-27 14:00:00,2025-02-27 15:00:00,SHORT,RANGE,84967.65,84917.65,True,True,True,True,TP3,0.0341306367776442,29.000000000000004,1.0,2025-02
2025-02-28 08:00:00,2025-02-28 10:00:00,SHORT,TREND,78974.99,78914.22,True,True,False,True,TRAILING_SL,0.0536296364203411,42.354000000000816,2.0,2025-02
2025-03-02 15:00:00,2025-03-02 16:00:00,LONG,RANGE,87428.99,87478.99,True,True,True,True,TP3,0.0331697758375111,29.0,1.0,2025-03
2025-03-03 14:00:00,2025-03-03 15:00:00,SHORT,RANGE,89277.88,89227.88,True,True,True,True,TP3,0.0324828501752057,29.000000000000004,1.0,2025-03
2025-03-05 10:00:00,2025-03-05 11:00:00,LONG,RANGE,89927.07,89977.07,True,True,True,True,TP3,0.0322483541385258,29.0,1.0,2025-03
2025-03-06 15:00:00,2025-03-06 16:00:00,LONG,RANGE,90821.69,90871.69,True,True,True,True,TP3,0.031930698492838,29.000000000000004,1.0,2025-03
2025-03-07 15:00:00,2025-03-07 16:00:00,SHORT,RANGE,88456.99,88406.99,True,True,True,True,TP3,0.0327842943785448,29.0,1.0,2025-03
2025-03-09 10:00:00,2025-03-09 11:00:00,SHORT,RANGE,84843.1,84793.1,True,True,True,True,TP3,0.0341807406848641,29.000000000000004,1.0,2025-03
2025-03-09 13:00:00,2025-03-09 14:00:00,SHORT,RANGE,83488.95,83438.95,True,True,True,True,TP3,0.034735135607766,29.0,1.0,2025-03
2025-03-09 14:00:00,2025-03-09 15:00:00,SHORT,RANGE,83601.57,83551.57,True,True,True,True,TP3,0.0346883437715344,29.0,1.0,2025-03
2025-03-09 15:00:00,2025-03-09 16:00:00,SHORT,RANGE,83079.41,83029.41,True,True,True,True,TP3,0.0349063624789824,29.000000000000007,1.0,2025-03
